date,spot_ret_0,spot_ret_1,spot_ret_2,spot_ret_3,spot_ret_4,spot_ret_5,rate_diff_0,rate_diff_1,rate_diff_2,rate_diff_3,rate_diff_4,rate_diff_5
2016-09-09,-0.0073480823,-0.0102616393,0.0030310776,0.0055358930,-0.0023895878,0.0033491986,0.0559967274,0.0404630763,0.0256550014,0.0142666345,-0.0002209595,-0.0191561795
2016-09-12,-0.0015293909,-0.0059856302,0.0033958710,0.0020566479,0.0065805847,-0.0047460080,0.0560283069,0.0400282499,0.0257180354,0.0145971609,-0.0007516289,-0.0192789999
2016-09-13,0.0042623987,0.0022190445,0.0060956607,-0.0018322772,-0.0028036504,0.0031177343,0.0555175375,0.0399898405,0.0263857926,0.0153016645,-0.0008374659,-0.0196766229
2016-09-14,0.0060357494,-0.0024303445,-0.0046428683,-0.0063059916,0.0007816003,0.0020671280,0.0552422362,0.0393010432,0.0260919350,0.0150088651,-0.0006330233,-0.0195108570
2016-09-15,0.0029541698,-0.0036481360,0.0075193168,-0.0005666330,0.0037455608,-0.0010131259,0.0557826986,0.0397504797,0.0253818709,0.0147789355,-0.0008318323,-0.0204041206
2016-09-16,-0.0010698146,0.0028823549,-0.0066285624,-0.0020875496,-0.0002353594,0.0037109589,0.0565816550,0.0399084741,0.0258484921,0.0146551158,-0.0009028937,-0.0203264459
2016-09-19,0.0052824018,0.0068036011,-0.0045016243,0.0101049338,0.0058365884,-0.0006092007,0.0568471426,0.0396750408,0.0257649644,0.0148335950,-0.0005397888,-0.0199109201
2016-09-20,-0.0037548849,0.0035777668,-0.0041818272,-0.0048209573,0.0071638050,0.0027154027,0.0571316610,0.0397914143,0.0260948605,0.0150644147,-0.0006871858,-0.0200743691
2016-09-21,0.0005091398,0.0024442350,-0.0038070547,-0.0101436359,0.0013887008,0.0042831255,0.0573747397,0.0397436213,0.0260495250,0.0150141172,-0.0010779260,-0.0203734785
2016-09-22,0.0023663653,-0.0032054293,-0.0002742942,-0.0038081789,0.0021637023,0.0007955302,0.0576892194,0.0398866451,0.0264416578,0.0151728956,-0.0010520636,-0.0200722233
2016-09-23,0.0110794046,0.0003340337,0.0008390509,-0.0034104378,-0.0017671551,0.0008729138,0.0580874676,0.0397637384,0.0271998316,0.0152845563,-0.0011817661,-0.0197397112
2016-09-26,-0.0007392278,-0.0028642541,-0.0036141524,-0.0021127574,-0.0022931957,-0.0020317476,0.0582979792,0.0397673500,0.0266386184,0.0154307415,-0.0010466814,-0.0203130421
2016-09-27,0.0053175737,-0.0003075678,0.0048437277,0.0072813294,0.0030839358,0.0041693066,0.0588113192,0.0398223175,0.0262652687,0.0156802629,-0.0008151731,-0.0204731923
2016-09-28,-0.0030023976,0.0024906785,-0.0011877956,-0.0016333953,-0.0023375171,-0.0046143931,0.0582938739,0.0400327974,0.0262586826,0.0161655119,-0.0008005744,-0.0207847571
2016-09-29,0.0023280941,0.0028648832,-0.0036484010,-0.0032716124,0.0036461596,-0.0040654448,0.0576490429,0.0397137752,0.0260977959,0.0156737103,-0.0001490610,-0.0203521205
2016-09-30,0.0052913181,-0.0044496847,-0.0030238964,-0.0042367863,0.0005234925,0.0001385585,0.0571032185,0.0399595326,0.0260799600,0.0157874075,-0.0003636133,-0.0193350120
2016-10-03,0.0061907056,-0.0012429851,-0.0061065529,-0.0072654874,-0.0068427363,-0.0012723469,0.0571180069,0.0397940902,0.0260447422,0.0160104417,0.0000593299,-0.0192327295
2016-10-04,0.0046695841,-0.0050445469,-0.0085472493,0.0039041376,-0.0066213779,0.0004821977,0.0571893353,0.0393535120,0.0258011788,0.0158810707,0.0001579313,-0.0190235460
2016-10-05,-0.0001516697,0.0045843094,-0.0009223988,-0.0043502227,0.0023959910,0.0027064201,0.0576841728,0.0394350686,0.0257671786,0.0157554796,0.0005662410,-0.0187738185
2016-10-06,-0.0012689267,0.0010049108,-0.0031498108,-0.0013993330,0.0014896715,-0.0041513552,0.0575768166,0.0392403738,0.0259639761,0.0153232311,0.0007310971,-0.0177930385
2016-10-07,0.0045824388,-0.0009798421,0.0036541317,0.0037007729,0.0037588327,0.0038529239,0.0571020680,0.0391028840,0.0255831967,0.0157710507,0.0011472535,-0.0183620937
2016-10-10,0.0047445957,-0.0089232230,0.0034153027,0.0066486609,-0.0054906185,-0.0045341245,0.0576391381,0.0388646334,0.0256987005,0.0162325642,0.0014726386,-0.0186661117
2016-10-11,0.0038628637,-0.0028829460,0.0002804551,0.0011937253,-0.0002494757,-0.0005469664,0.0573169172,0.0383332766,0.0263355242,0.0158184984,0.0009446105,-0.0187206927
2016-10-12,0.0037994672,-0.0090134565,0.0034568345,-0.0009937713,-0.0003687183,0.0032702331,0.0575567481,0.0385251918,0.0267320650,0.0155575602,0.0014036631,-0.0183380914
2016-10-13,-0.0015835670,-0.0027792984,0.0016704590,-0.0062926395,-0.0091407702,-0.0015571879,0.0569591356,0.0384635226,0.0264780908,0.0153216671,0.0015705843,-0.0187288710
2016-10-14,-0.0086991486,0.0046373367,0.0047335293,0.0100122206,-0.0019264681,-0.0015696015,0.0562587279,0.0384180734,0.0265544140,0.0150490517,0.0010729074,-0.0185089837
2016-10-17,0.0018019190,-0.0105535043,0.0052259839,0.0046708888,0.0022438373,0.0008843681,0.0563564989,0.0380564338,0.0259512894,0.0153831545,0.0010440062,-0.0183468031
2016-10-18,-0.0002186040,0.0036413233,0.0003521035,-0.0057732636,0.0010288945,-0.0040480193,0.0563086879,0.0378037675,0.0263260189,0.0153778156,0.0015401459,-0.0183920947
2016-10-19,0.0070852232,0.0000432210,0.0003518400,-0.0043799519,-0.0030755834,0.0020941246,0.0561571330,0.0378522404,0.0263241916,0.0154714811,0.0005776258,-0.0181889645
2016-10-20,0.0031505187,0.0038326355,-0.0043563922,0.0008470060,0.0002909469,0.0043653113,0.0559360506,0.0373460840,0.0257384112,0.0152329859,0.0002588128,-0.0180419571
2016-10-21,-0.0009868026,0.0022875344,-0.0003012082,0.0017047748,-0.0027220612,-0.0073375992,0.0557258359,0.0376371554,0.0256912463,0.0152289847,-0.0001306354,-0.0173784955
2016-10-24,-0.0011258317,-0.0019400892,0.0039260061,-0.0032371946,-0.0039109758,0.0024784077,0.0553140873,0.0370114696,0.0251683886,0.0155633769,0.0005375953,-0.0179171482
2016-10-25,-0.0044462395,0.0015974658,0.0016307428,-0.0007861185,0.0051660737,0.0000329342,0.0556604203,0.0371889805,0.0250130584,0.0155839786,0.0010885131,-0.0179186131
2016-10-26,-0.0028226278,-0.0054951629,0.0017210831,0.0022644780,0.0030753713,-0.0027877067,0.0551672765,0.0369049986,0.0247326512,0.0152114436,0.0007620917,-0.0178320950
2016-10-27,0.0026158457,0.0057215383,0.0010859773,-0.0021528378,0.0051002535,-0.0044665090,0.0553491290,0.0364819999,0.0248985357,0.0151586810,0.0014621234,-0.0179605011
2016-10-28,-0.0028804397,0.0047579385,-0.0008932912,-0.0000752572,-0.0052994811,0.0033080193,0.0556629410,0.0365997979,0.0244773548,0.0151734589,0.0013717341,-0.0188123603
2016-10-31,0.0003876922,-0.0033784544,-0.0011508764,-0.0037693886,0.0016843086,-0.0008562708,0.0555506045,0.0370187795,0.0251418127,0.0152934190,0.0016695964,-0.0189038078
2016-11-01,-0.0043116922,-0.0014101499,0.0001290202,0.0052793713,-0.0075709699,0.0015076001,0.0555646432,0.0368847136,0.0249288907,0.0150113274,0.0014760813,-0.0182349114
2016-11-02,-0.0015995879,-0.0019644494,0.0000539095,0.0010155393,0.0006463295,0.0071982798,0.0562598528,0.0367386341,0.0248280354,0.0143308451,0.0020640482,-0.0184722769
2016-11-03,0.0007170935,0.0024217124,0.0010598433,0.0002726209,-0.0057135226,-0.0002533516,0.0567981510,0.0365450518,0.0253329817,0.0139516078,0.0021786875,-0.0187348923
2016-11-04,0.0009415317,-0.0045411604,-0.0037653267,0.0077986932,-0.0027480530,-0.0011985015,0.0570576596,0.0359283469,0.0248084068,0.0137251491,0.0021943923,-0.0190190091
2016-11-07,-0.0013158201,0.0037023346,0.0065793354,-0.0058590744,-0.0055841698,-0.0080783550,0.0572995708,0.0360310946,0.0247495627,0.0133953834,0.0018171440,-0.0194583677
2016-11-08,-0.0026843281,-0.0044060130,-0.0028801883,-0.0049207089,0.0016049211,-0.0037471808,0.0584062464,0.0361205398,0.0253366108,0.0134362094,0.0016793317,-0.0198263239
2016-11-09,-0.0001063499,0.0039450323,-0.0071226821,0.0038408821,-0.0012930025,-0.0042447572,0.0581153784,0.0364326373,0.0248058368,0.0133952318,0.0018254916,-0.0197304008
2016-11-10,-0.0018001091,0.0071606942,0.0035225010,0.0000479582,0.0037274663,-0.0061440997,0.0582530663,0.0363891646,0.0252016522,0.0132733092,0.0022254540,-0.0200470090
2016-11-11,-0.0023361890,-0.0035267882,-0.0046279363,-0.0013504739,-0.0027268854,-0.0094843412,0.0574260184,0.0365737606,0.0251759159,0.0133915005,0.0012489555,-0.0195891884
2016-11-14,0.0031119015,-0.0048325583,0.0031640289,-0.0024040349,-0.0002493714,0.0038519042,0.0576946207,0.0365911692,0.0253153366,0.0131013386,0.0006083299,-0.0200981035
2016-11-15,0.0037191446,0.0026238648,-0.0028582335,-0.0057756272,-0.0010829570,-0.0015581018,0.0578618631,0.0371624364,0.0262561592,0.0119854991,0.0006753738,-0.0198975446
2016-11-16,-0.0027274916,0.0034345689,0.0002693717,-0.0023497051,-0.0027610428,-0.0053625181,0.0578180306,0.0372674451,0.0267304248,0.0121511683,0.0009245780,-0.0205592266
2016-11-17,-0.0010531556,0.0001950988,0.0054821191,-0.0013841715,0.0023241388,-0.0022380435,0.0574780212,0.0377468771,0.0256668033,0.0124224487,0.0005644367,-0.0198829385
2016-11-18,-0.0065921602,-0.0052296675,0.0027040725,0.0010573102,0.0018771453,-0.0001950635,0.0572718915,0.0377443679,0.0255115707,0.0127818516,0.0014320826,-0.0200431902
2016-11-21,0.0013954009,-0.0018745108,0.0061603314,-0.0008305049,0.0072007195,-0.0040325781,0.0570686671,0.0374500723,0.0252309030,0.0124239485,0.0020408220,-0.0200903125
2016-11-22,0.0043184729,0.0035067957,0.0002323736,-0.0015182922,-0.0044195560,0.0023775363,0.0570398846,0.0374517889,0.0251578138,0.0122237613,0.0019559414,-0.0198800291
2016-11-23,0.0024286243,0.0018351596,0.0010079184,0.0057757238,-0.0022340729,-0.0124465612,0.0571579682,0.0372783205,0.0244955874,0.0125471679,0.0014985072,-0.0193693121
2016-11-24,-0.0007374039,0.0021526403,-0.0080451944,0.0054054215,0.0026838560,-0.0038328698,0.0576788880,0.0374729724,0.0249514139,0.0129222869,0.0016749922,-0.0198304670
2016-11-25,0.0001560531,-0.0043721832,-0.0048445671,0.0049415104,-0.0054468502,0.0031250032,0.0579390198,0.0371823904,0.0254162281,0.0128092162,0.0012752344,-0.0201372198
2016-11-28,0.0003902575,-0.0054532258,0.0071530899,0.0005082261,-0.0056854001,0.0056501572,0.0585011101,0.0367083726,0.0250626649,0.0131128052,0.0012689372,-0.0202705370
2016-11-29,-0.0003161444,0.0045844897,-0.0065210573,-0.0009998250,0.0024014821,-0.0006602066,0.0582624822,0.0372843255,0.0257257178,0.0131410465,0.0011314611,-0.0207550973
2016-11-30,-0.0001190506,-0.0003523352,-0.0023868561,0.0022459332,0.0016852418,-0.0032439626,0.0580446348,0.0376875358,0.0256711000,0.0137075968,0.0016663460,-0.0210310178
2016-12-01,0.0024293769,-0.0037087118,0.0048588323,0.0034976458,-0.0036980020,0.0017118482,0.0579779040,0.0375693913,0.0264231457,0.0131482171,0.0014471214,-0.0218095060
2016-12-02,0.0082075839,-0.0022364876,0.0027035629,0.0028310512,0.0056977948,0.0031600129,0.0582581324,0.0371049251,0.0265401474,0.0131745122,0.0011451831,-0.0218089664
2016-12-05,0.0008453729,-0.0011668242,0.0056813462,-0.0017157521,0.0004914104,0.0005776767,0.0586816552,0.0366721796,0.0268390894,0.0120090564,0.0015108129,-0.0221380510
2016-12-06,0.0005384713,-0.0046155128,0.0000412573,0.0005818950,-0.0021188999,0.0073281686,0.0585018784,0.0363020930,0.0265068596,0.0121304397,0.0016671825,-0.0220735426
2016-12-07,0.0018330101,-0.0009870179,0.0067081012,-0.0000255816,-0.0026934694,0.0019775734,0.0575257547,0.0365196435,0.0262132642,0.0119764500,0.0019064266,-0.0222904595
2016-12-08,0.0070613790,-0.0025868520,-0.0029411067,-0.0013608039,-0.0009896711,0.0004775312,0.0573203292,0.0364454988,0.0262815599,0.0117828029,0.0017914308,-0.0227258762
2016-12-09,-0.0009793338,0.0013475966,0.0024041393,-0.0063863115,0.0022861651,0.0082221190,0.0577338584,0.0360867345,0.0261738420,0.0121530201,0.0010345391,-0.0223219443
2016-12-12,-0.0006462567,0.0050750299,-0.0031389443,-0.0011256464,-0.0024077612,0.0023783733,0.0581372676,0.0366846650,0.0256778951,0.0128610705,0.0004655407,-0.0220495018
2016-12-13,-0.0063237174,0.0023065699,0.0013270854,-0.0003011936,0.0035708830,-0.0019437455,0.0579182254,0.0361184471,0.0262823500,0.0130133015,-0.0003401014,-0.0216473339
2016-12-14,0.0011317003,-0.0025699582,-0.0024964783,0.0006600883,-0.0007880366,-0.0025197634,0.0582846990,0.0355142559,0.0264655801,0.0129825774,-0.0003498303,-0.0213699504
2016-12-15,0.0032715661,0.0013483130,0.0014217376,0.0005306098,-0.0054664044,-0.0048153663,0.0578886801,0.0356561396,0.0264290149,0.0133665772,-0.0006524568,-0.0212528794
2016-12-16,-0.0047214488,0.0024455451,0.0045181833,-0.0012434548,-0.0022685714,-0.0005485889,0.0574199164,0.0361214273,0.0259537545,0.0131712513,-0.0010923288,-0.0203523385
2016-12-19,0.0080047257,-0.0052331347,-0.0026814527,-0.0009673976,-0.0040868495,0.0013881162,0.0570491438,0.0355005943,0.0251536536,0.0131867106,-0.0011387128,-0.0199566766
2016-12-20,0.0067889277,0.0019634832,-0.0067148499,-0.0012999382,-0.0002648857,0.0022959280,0.0568786486,0.0355829799,0.0243727015,0.0132086094,-0.0006781168,-0.0201491171
2016-12-21,0.0007495676,-0.0050816854,-0.0019685305,-0.0040076019,-0.0092180657,-0.0005173882,0.0563114830,0.0361713838,0.0243954040,0.0132504562,-0.0013598066,-0.0195082071
2016-12-22,0.0022007557,0.0049123963,0.0021996870,-0.0032164238,0.0034352913,0.0035989552,0.0560995043,0.0358136715,0.0239450251,0.0131471680,-0.0011424436,-0.0197960634
2016-12-23,-0.0064098523,-0.0018033365,-0.0008993601,-0.0017885731,0.0037643409,-0.0066712715,0.0565352584,0.0357662086,0.0237924653,0.0134714005,-0.0017946737,-0.0193462303
2016-12-26,0.0026222576,0.0064612006,0.0039893031,-0.0060035050,-0.0029368520,0.0055481374,0.0561231923,0.0357951512,0.0236688081,0.0136840604,-0.0017896139,-0.0193814695
2016-12-27,0.0013727508,0.0003530662,-0.0004186635,-0.0015613715,-0.0012726036,0.0002707815,0.0562950592,0.0357913011,0.0236954957,0.0139653132,-0.0016374219,-0.0194426992
2016-12-28,-0.0038877591,-0.0040905018,-0.0052174380,0.0008255737,-0.0006204802,0.0063387275,0.0563443843,0.0359991532,0.0233614875,0.0140407221,-0.0012125862,-0.0190871395
2016-12-29,0.0007488016,0.0032655910,-0.0080431941,-0.0032348610,-0.0025585235,0.0015554288,0.0563543132,0.0363552000,0.0239015152,0.0141177496,-0.0011563771,-0.0189296361
2016-12-30,-0.0066276662,-0.0075586855,0.0029852096,-0.0054475368,0.0032105228,0.0007283335,0.0565745252,0.0358444283,0.0244747002,0.0140273962,-0.0017423949,-0.0187148489
2017-01-02,0.0014384579,0.0007437921,-0.0074547726,0.0007054340,-0.0065203848,0.0007672018,0.0567492140,0.0354122441,0.0241079344,0.0145792908,-0.0017616338,-0.0182931685
2017-01-03,-0.0022042132,-0.0103266206,0.0015882894,-0.0014780674,0.0034402377,0.0047235499,0.0570236183,0.0349023945,0.0239246520,0.0140222528,-0.0018326031,-0.0185321358
2017-01-04,-0.0037550017,-0.0039337622,-0.0018936151,-0.0101547042,-0.0006746418,-0.0092661274,0.0576236106,0.0349430236,0.0241212960,0.0140288277,-0.0013131184,-0.0189112555
2017-01-05,-0.0003895049,-0.0045808534,-0.0005343354,-0.0035324916,-0.0008571731,0.0003862887,0.0578389345,0.0351159151,0.0244593779,0.0140554122,-0.0008326839,-0.0197813980
2017-01-06,-0.0006450547,-0.0040048625,-0.0006375947,-0.0045745988,-0.0030540996,0.0015973001,0.0580091476,0.0346693823,0.0243146590,0.0138515099,-0.0015663569,-0.0192456149
2017-01-09,0.0001060596,0.0049141443,-0.0010634304,-0.0017127917,0.0001171230,0.0023586999,0.0578530014,0.0341682688,0.0247599715,0.0138013407,-0.0020798205,-0.0184601090
2017-01-10,-0.0013084766,-0.0004576201,0.0003757863,0.0055287653,-0.0040988169,0.0016022081,0.0579784677,0.0333929527,0.0244333963,0.0139301719,-0.0021769459,-0.0181923913
2017-01-11,0.0027577810,0.0038409000,0.0073138765,0.0055755612,-0.0002628010,-0.0003356556,0.0565104736,0.0335978728,0.0252106336,0.0143385022,-0.0022718772,-0.0180147164
2017-01-12,0.0030541992,-0.0005491602,-0.0024195442,0.0035312908,0.0004093861,-0.0011525399,0.0554743846,0.0333482206,0.0254029426,0.0140202266,-0.0022830524,-0.0182041538
2017-01-13,-0.0008151955,-0.0021924957,0.0035223917,0.0029230074,-0.0009054797,0.0026628436,0.0557644693,0.0332085091,0.0252054160,0.0141573360,-0.0022444399,-0.0179774612
2017-01-16,-0.0019160783,0.0035639980,-0.0004747402,-0.0030804325,-0.0052070825,0.0048614381,0.0558237472,0.0339808764,0.0255974456,0.0143525708,-0.0016597983,-0.0176473450
2017-01-17,-0.0010621071,0.0012724491,-0.0010536077,0.0002119594,0.0021081669,0.0022830488,0.0557983390,0.0336825098,0.0256978419,0.0140928051,-0.0011716774,-0.0178981308
2017-01-18,0.0024226120,-0.0012238310,-0.0018864869,0.0046310877,0.0027700037,-0.0039316283,0.0553762169,0.0335098445,0.0261548958,0.0140820928,-0.0011887848,-0.0171310326
2017-01-19,-0.0018134377,-0.0046125254,0.0060428128,-0.0033407754,-0.0024850224,-0.0093019071,0.0552051854,0.0333990097,0.0266872712,0.0140356474,-0.0006298295,-0.0174793268
2017-01-20,0.0040916370,0.0077995041,-0.0005702747,-0.0030624293,0.0028998541,0.0079270232,0.0550978435,0.0338973674,0.0261962018,0.0136695779,-0.0005345620,-0.0177260325
2017-01-23,-0.0041542574,0.0070568597,0.0066044914,-0.0025873146,0.0034478213,-0.0060294733,0.0552825767,0.0341144213,0.0266015637,0.0138017218,0.0007862478,-0.0177721871
2017-01-24,0.0068800512,-0.0054821155,0.0001262951,-0.0014816279,0.0024140034,0.0012202822,0.0553490466,0.0343775379,0.0267927848,0.0138767543,0.0013538139,-0.0178378393
2017-01-25,-0.0057894866,-0.0051251357,-0.0091933921,-0.0059959979,-0.0103072556,0.0037605896,0.0560137150,0.0343539754,0.0269208846,0.0128851497,0.0015274430,-0.0179792206
2017-01-26,-0.0025284754,0.0022906978,0.0052367194,-0.0055555051,-0.0017959802,0.0017522323,0.0554002762,0.0341784952,0.0273444491,0.0134211335,0.0012606497,-0.0185238223
2017-01-27,0.0040502030,-0.0073648307,0.0026086529,-0.0086317098,-0.0037966346,-0.0000022299,0.0548279098,0.0339241447,0.0276523794,0.0139923627,0.0009221823,-0.0182900598
2017-01-30,0.0009357252,0.0062445580,0.0031543359,-0.0001814844,0.0035153566,-0.0023901362,0.0550743141,0.0336832325,0.0278937020,0.0130860490,0.0014333376,-0.0181425009
2017-01-31,-0.0032877890,0.0017491955,-0.0049447130,0.0074905029,0.0035731279,0.0014233286,0.0546652278,0.0337224761,0.0279926873,0.0131922393,0.0015253611,-0.0179575527
2017-02-01,-0.0022918200,0.0001399139,0.0028336329,0.0059474579,0.0010246861,0.0081327881,0.0550282073,0.0343878724,0.0280445630,0.0133437818,0.0011107659,-0.0184745040
2017-02-02,0.0031178605,-0.0012462923,-0.0070638798,0.0023490416,0.0019042321,-0.0011580878,0.0549595415,0.0340205712,0.0274308043,0.0127804379,0.0010168340,-0.0182835246
2017-02-03,-0.0024112981,0.0032357993,0.0105929146,-0.0053913809,-0.0062577461,-0.0016219294,0.0553935306,0.0339193901,0.0272878699,0.0129904559,0.0009981727,-0.0189487404
2017-02-06,-0.0070946607,0.0008547349,-0.0023565769,-0.0028831504,0.0064678117,0.0001122262,0.0551887440,0.0345183645,0.0269108046,0.0127582918,0.0016414923,-0.0192562723
2017-02-07,-0.0013078113,0.0049617954,-0.0000394100,-0.0053903195,0.0016611197,-0.0008664458,0.0549191217,0.0343567522,0.0269750244,0.0128944322,0.0012722068,-0.0193460684
2017-02-08,0.0017721883,0.0058085116,-0.0035715383,0.0022687478,-0.0038923570,0.0049149768,0.0547364827,0.0339584613,0.0272680575,0.0131535626,0.0010550825,-0.0190813346
2017-02-09,-0.0068966908,0.0020198328,0.0005304623,0.0042487087,-0.0019078578,0.0025788276,0.0550146487,0.0339263496,0.0265317570,0.0124356793,0.0011870679,-0.0184712255
2017-02-10,-0.0021764164,0.0055459487,0.0035759288,-0.0009968113,-0.0019803346,0.0044777892,0.0549207991,0.0336771077,0.0266114129,0.0123142636,0.0013061743,-0.0179358816
2017-02-13,0.0019779890,0.0028951518,-0.0052084304,-0.0024659550,-0.0029175488,-0.0000994717,0.0551288728,0.0333830095,0.0263049620,0.0122034402,0.0006000736,-0.0176367957
2017-02-14,0.0012697983,-0.0080971342,0.0020949003,0.0025353607,-0.0048578365,-0.0016755423,0.0545013762,0.0339815426,0.0260878791,0.0123009859,0.0003900744,-0.0175825995
2017-02-15,-0.0057659433,0.0051300431,-0.0007308533,-0.0044587554,0.0031721692,0.0054600678,0.0549316332,0.0336341885,0.0254795690,0.0119641095,0.0008319387,-0.0174589032
2017-02-16,0.0063850915,0.0013550729,-0.0013097073,0.0000967908,-0.0021778868,0.0040938327,0.0547971727,0.0332609791,0.0252022772,0.0118212150,0.0009968546,-0.0179729882
2017-02-17,0.0007725345,0.0037245833,-0.0007326651,0.0017304157,-0.0102565354,-0.0004108820,0.0543075640,0.0329611407,0.0253432294,0.0115357569,0.0006849198,-0.0177389689
2017-02-20,-0.0024759743,-0.0035387586,0.0037977927,-0.0004689351,-0.0008740162,0.0076778267,0.0533101781,0.0331223029,0.0253547695,0.0123489868,0.0010824221,-0.0180555581
2017-02-21,0.0013825453,0.0001244192,0.0051175813,0.0006106875,0.0016298808,0.0007949661,0.0530635664,0.0334191224,0.0249569780,0.0124882630,0.0012767047,-0.0176184644
